asv	sample	count	relab
39cb5dccf80b521f4c489145d2082cf7	FD538	17	0.001470333852274693
39f3cfa2c873fa7879e7321c19c7a82d	200	6	1.8400392541707556e-4
39f3cfa2c873fa7879e7321c19c7a82d	560	10	0.0013544629554381688
39f3cfa2c873fa7879e7321c19c7a82d	FD228	9	4.806151874399231e-4
39f3cfa2c873fa7879e7321c19c7a82d	FD560	7	8.775228782750407e-4
39f5267b7fabb9aba229d8712218061b	FD529	3	1.9291363899427689e-4
3a160f50a9a2c48b770f64195e413bbe	202	15	9.175434303890384e-4
3a2d20ff229738db698193e1fba34103	212	11	4.2369617132732455e-4
3a2d20ff229738db698193e1fba34103	229	84	0.0060807876067757345
3a2d20ff229738db698193e1fba34103	FD212	15	0.0012132977432661976
3a2d20ff229738db698193e1fba34103	FD229	106	0.005511360682160869
3a568721387050170063db51f64c2d01	213	1	5.89066918001885e-5
3a703ad39b98bf00dacc349dd937cf58	529	17	0.002532022639261245
3ae364859ebb5601dc16a3b72a93f5e7	198	10	3.466084364493432e-4
3ae364859ebb5601dc16a3b72a93f5e7	201	3	6.02990834539315e-5
3ae364859ebb5601dc16a3b72a93f5e7	202	4	2.4467824810374357e-4
3ae364859ebb5601dc16a3b72a93f5e7	213	6	3.53440150801131e-4
3ae364859ebb5601dc16a3b72a93f5e7	541	4	1.1600255205614524e-4
3ae364859ebb5601dc16a3b72a93f5e7	571	33	0.0011852596796207168
3ae364859ebb5601dc16a3b72a93f5e7	FD198	12	3.8629925315477725e-4
3ae364859ebb5601dc16a3b72a93f5e7	FD200	6	3.460806367883717e-4
3ae364859ebb5601dc16a3b72a93f5e7	FD213	9	3.281796966161027e-4
3ae364859ebb5601dc16a3b72a93f5e7	FD571	28	0.0021223376032744636
3b0162fc697875a2d2ab86c17d506a7e	198	53	0.0018370247131815189
3b0162fc697875a2d2ab86c17d506a7e	200	119	0.0036494111874386653
3b0162fc697875a2d2ab86c17d506a7e	201	244	0.004904325454253095
3b0162fc697875a2d2ab86c17d506a7e	202	13	7.952043063371667e-4
3b0162fc697875a2d2ab86c17d506a7e	212	4	1.5407133502811802e-4
3b0162fc697875a2d2ab86c17d506a7e	213	7	4.123468426013195e-4
3b0162fc697875a2d2ab86c17d506a7e	228	18	0.0018550963619499124
3b0162fc697875a2d2ab86c17d506a7e	229	6	4.343419719125525e-4
3b0162fc697875a2d2ab86c17d506a7e	514	59	0.006982248520710059
3b0162fc697875a2d2ab86c17d506a7e	519	20	2.705847336093298e-4
3b0162fc697875a2d2ab86c17d506a7e	541	38	0.0011020242445333797
3b0162fc697875a2d2ab86c17d506a7e	560	89	0.012054720303399703
3b0162fc697875a2d2ab86c17d506a7e	566	54	0.003119764284476284
3b0162fc697875a2d2ab86c17d506a7e	568	253	0.007631055076310551
3b0162fc697875a2d2ab86c17d506a7e	571	86	0.0030888585590115652
3b0162fc697875a2d2ab86c17d506a7e	577	27	0.0024374830730342152
3b0162fc697875a2d2ab86c17d506a7e	FD198	99	0.003186968838526912
3b0162fc697875a2d2ab86c17d506a7e	FD200	35	0.002018803714598835
3b0162fc697875a2d2ab86c17d506a7e	FD201	71	0.0046572646769432605
3b0162fc697875a2d2ab86c17d506a7e	FD212	7	5.662056135242255e-4
3b0162fc697875a2d2ab86c17d506a7e	FD213	18	6.563593932322054e-4
3b0162fc697875a2d2ab86c17d506a7e	FD228	19	0.001014632062373171
3b0162fc697875a2d2ab86c17d506a7e	FD229	44	0.002287734622783757
3b0162fc697875a2d2ab86c17d506a7e	FD514	63	0.0046491033872038965
3b0162fc697875a2d2ab86c17d506a7e	FD541	23	8.994915917090341e-4
3b0162fc697875a2d2ab86c17d506a7e	FD560	76	0.0095273912498433
3b0162fc697875a2d2ab86c17d506a7e	FD566	44	0.0017258285938419298
3b0162fc697875a2d2ab86c17d506a7e	FD568	79	0.005964965267290848
3b0162fc697875a2d2ab86c17d506a7e	FD571	24	0.0018191465170923975
3b0162fc697875a2d2ab86c17d506a7e	FD577	31	0.0016346762286437461
3b076ac41ea75ab6a79ce6911b3a76be	198	43	0.0014904162767321756
3b076ac41ea75ab6a79ce6911b3a76be	200	68	0.002085377821393523
3b076ac41ea75ab6a79ce6911b3a76be	201	100	0.002009969448464383
3b076ac41ea75ab6a79ce6911b3a76be	202	66	0.004037191093711769
3b076ac41ea75ab6a79ce6911b3a76be	212	42	0.0016177490177952392
3b076ac41ea75ab6a79ce6911b3a76be	228	46	0.004740801813871999
3b076ac41ea75ab6a79ce6911b3a76be	229	33	0.002388880845519039
3b076ac41ea75ab6a79ce6911b3a76be	538	403	0.03375492084764218
3b076ac41ea75ab6a79ce6911b3a76be	541	30	8.700191404210892e-4
3b076ac41ea75ab6a79ce6911b3a76be	560	421	0.057022890423946905
3b076ac41ea75ab6a79ce6911b3a76be	566	203	0.01172800277312381
3b076ac41ea75ab6a79ce6911b3a76be	568	18	5.429209145201183e-4
3b076ac41ea75ab6a79ce6911b3a76be	571	131	0.004705121758494361
3b076ac41ea75ab6a79ce6911b3a76be	577	46	0.004152748939243478
3b076ac41ea75ab6a79ce6911b3a76be	FD198	134	0.004313674993561679
3b076ac41ea75ab6a79ce6911b3a76be	FD200	49	0.002826325200438369
3b076ac41ea75ab6a79ce6911b3a76be	FD201	33	0.002164644145621515
3b076ac41ea75ab6a79ce6911b3a76be	FD202	127	0.00513837190483897
3b076ac41ea75ab6a79ce6911b3a76be	FD212	33	0.0026692550351856345
3b076ac41ea75ab6a79ce6911b3a76be	FD228	54	0.0028836911246395386
3b076ac41ea75ab6a79ce6911b3a76be	FD229	89	0.004627463214267145
3b076ac41ea75ab6a79ce6911b3a76be	FD538	347	0.030012108631724616
3b076ac41ea75ab6a79ce6911b3a76be	FD541	86	0.003363316386390301
3b076ac41ea75ab6a79ce6911b3a76be	FD560	170	0.021311269900965275
3b076ac41ea75ab6a79ce6911b3a76be	FD566	54	0.002118062365169641
3b076ac41ea75ab6a79ce6911b3a76be	FD568	24	0.001812141347025068
3b076ac41ea75ab6a79ce6911b3a76be	FD571	88	0.006670203896005458
3b076ac41ea75ab6a79ce6911b3a76be	FD577	299	0.015766715882725164
3b5da7828137e3c8a9c5de87a99a84c6	529	13	0.0019362526064938934
3b5da7828137e3c8a9c5de87a99a84c6	571	20	7.183391997701314e-4
3b5da7828137e3c8a9c5de87a99a84c6	FD212	8	6.47092129741972e-4
3b5da7828137e3c8a9c5de87a99a84c6	FD566	4	1.5689350853108453e-4
3b5da7828137e3c8a9c5de87a99a84c6	FD571	23	0.001743348745546881
3b5da7828137e3c8a9c5de87a99a84c6	FD577	6	3.163889474794347e-4
3b76160d2bb5928d198fcfd8fc12085f	571	3	1.0775087996551971e-4
3b807fac3b14c8c0b8cc2eef5883b25b	568	135	0.004071906858900887
3b807fac3b14c8c0b8cc2eef5883b25b	FD566	57	0.0022357324965679545
3b807fac3b14c8c0b8cc2eef5883b25b	FD568	159	0.012005436424041074
3b807fac3b14c8c0b8cc2eef5883b25b	FD577	66	0.0034802784222737818
3b99b8a1e7916f8baddd1427c62bc193	198	45	0.0015597379640220443
3b99b8a1e7916f8baddd1427c62bc193	202	6	3.670173721556154e-4
3b99b8a1e7916f8baddd1427c62bc193	228	6	6.183654539833041e-4
3b99b8a1e7916f8baddd1427c62bc193	577	7	6.319400559718335e-4
3b99b8a1e7916f8baddd1427c62bc193	FD198	6	1.9314962657738862e-4
3b99b8a1e7916f8baddd1427c62bc193	FD228	16	8.544269998931966e-4
3b99b8a1e7916f8baddd1427c62bc193	FD566	5	1.9611688566385565e-4
3ba0a8703e5d8028eeb2bf97719917c6	228	5	5.153045449860868e-4
3ba0a8703e5d8028eeb2bf97719917c6	FD213	34	0.0012397899649941658
3ba0a8703e5d8028eeb2bf97719917c6	FD228	8	4.272134999465983e-4
3bd90565c63e30beb231ffd220df5e64	198	79	0.002738206647949811
3bd90565c63e30beb231ffd220df5e64	FD198	152	0.004893123873293845
3c037d46deed58768eff663554dad2c9	201	46	9.245859462936163e-4
3c037d46deed58768eff663554dad2c9	202	12	7.340347443112308e-4
3c037d46deed58768eff663554dad2c9	514	9	0.0010650887573964497
3c037d46deed58768eff663554dad2c9	538	82	0.006868246921852752
3c037d46deed58768eff663554dad2c9	541	63	0.0018270401948842874
3c037d46deed58768eff663554dad2c9	571	49	0.001759931039436822
3c037d46deed58768eff663554dad2c9	577	33	0.0029791459781529296
3c037d46deed58768eff663554dad2c9	FD538	62	0.00536239404947241
3c037d46deed58768eff663554dad2c9	FD566	12	4.7068052559325356e-4
3c037d46deed58768eff663554dad2c9	FD577	62	0.0032693524572874923
3c74336ddaa649f85d7ec4dc92d376f6	202	19	0.001162221678492782
3c975879cc0220f938f04a0fc536ae0f	514	6	7.100591715976331e-4
3ca3abfe4f322262b8c72a8318e1df4f	518	212	0.0385945749135263
3ca3abfe4f322262b8c72a8318e1df4f	519	2508	0.03393132559460995
3ca3abfe4f322262b8c72a8318e1df4f	528	332	0.02600250626566416
3ca3abfe4f322262b8c72a8318e1df4f	541	373	0.010817237979235544
3ca3abfe4f322262b8c72a8318e1df4f	560	1200	0.16253555465258024
3ca3abfe4f322262b8c72a8318e1df4f	FD514	74	0.005460851597668069
3ca3abfe4f322262b8c72a8318e1df4f	FD518	346	0.02479753458037698
3ca3abfe4f322262b8c72a8318e1df4f	FD519	1917	0.04293296902644957
3ca3abfe4f322262b8c72a8318e1df4f	FD528	266	0.016520712999192597
3ca3abfe4f322262b8c72a8318e1df4f	FD541	224	0.008760265936644505
3ca3abfe4f322262b8c72a8318e1df4f	FD560	884	0.11081860348501943
3cd816c9d1992185e99e7b74f923d18c	212	188	0.007241352746321547
3cd816c9d1992185e99e7b74f923d18c	518	348	0.06335335882031677
3cd816c9d1992185e99e7b74f923d18c	541	318	0.009222202888463546
3cd816c9d1992185e99e7b74f923d18c	560	82	0.011106596234592984
3cd816c9d1992185e99e7b74f923d18c	FD212	136	0.011000566205613524
3cd816c9d1992185e99e7b74f923d18c	FD518	359	0.025729233856518312
3cd816c9d1992185e99e7b74f923d18c	FD541	237	0.009268674227610482
3cd816c9d1992185e99e7b74f923d18c	FD560	67	0.008399147549203961
3ce58b2f25bea2269d01a4118163024e	FD538	13	0.001124372945857118
3d84901bce0e4ef080fd086762155fdf	200	14	4.2934249263984297e-4
3d84901bce0e4ef080fd086762155fdf	FD198	7	2.253412310069534e-4
3d84901bce0e4ef080fd086762155fdf	FD518	2	1.4333835017558947e-4
3d84901bce0e4ef080fd086762155fdf	FD528	3	1.863238308179616e-4
3d84901bce0e4ef080fd086762155fdf	FD577	3	1.5819447373971736e-4
3d9164307600daf305572d7cf01f31db	198	86	0.0029808325534643513
3d9164307600daf305572d7cf01f31db	200	140	0.00429342492639843
3d9164307600daf305572d7cf01f31db	201	150	0.003014954172696575
3d9164307600daf305572d7cf01f31db	202	67	0.004098360655737705
3d9164307600daf305572d7cf01f31db	212	1	3.8517833757029506e-5
3d9164307600daf305572d7cf01f31db	213	1	5.89066918001885e-5
3d9164307600daf305572d7cf01f31db	566	35	0.002022069443642036
3d9164307600daf305572d7cf01f31db	568	304	0.00916933100078422
3d9164307600daf305572d7cf01f31db	577	153	0.013812404080527219
3d9164307600daf305572d7cf01f31db	FD198	276	0.008884882822559876
3d9164307600daf305572d7cf01f31db	FD200	128	0.007383053584818596
3d9164307600daf305572d7cf01f31db	FD201	68	0.004460478845523122
3d9164307600daf305572d7cf01f31db	FD202	78	0.0031558504612396827
3d9164307600daf305572d7cf01f31db	FD566	118	0.0046283585016669935
3d9164307600daf305572d7cf01f31db	FD568	127	0.009589247961340985
3d9164307600daf305572d7cf01f31db	FD577	121	0.0063805104408352666
3dae5a03ed15cbf8dedd2e79b5963bd5	514	2	2.3668639053254438e-4
3df782385427979905acf1576dfaaf92	198	110	0.003812692800942775
3df782385427979905acf1576dfaaf92	212	8	3.0814267005623605e-4
3df782385427979905acf1576dfaaf92	FD200	19	0.0010959220164965104
3df782385427979905acf1576dfaaf92	FD212	3	2.426595486532395e-4
3df782385427979905acf1576dfaaf92	FD228	6	3.204101249599487e-4
3e4ad1a285d23e7f63905e397c0768d4	198	119	0.004124640393747184
3e4ad1a285d23e7f63905e397c0768d4	200	92	0.0028213935230618254
3e4ad1a285d23e7f63905e397c0768d4	202	70	0.004281869341815512
3e4ad1a285d23e7f63905e397c0768d4	212	254	0.009783529774285494
3e4ad1a285d23e7f63905e397c0768d4	213	77	0.004535815268614515
3e4ad1a285d23e7f63905e397c0768d4	228	26	0.0026795836339276514
3e4ad1a285d23e7f63905e397c0768d4	229	84	0.0060807876067757345
3e4ad1a285d23e7f63905e397c0768d4	568	41	0.0012366531941847138
3e4ad1a285d23e7f63905e397c0768d4	FD198	45	0.0014486221993304147
3e4ad1a285d23e7f63905e397c0768d4	FD200	61	0.0035184864740151122
3e4ad1a285d23e7f63905e397c0768d4	FD202	105	0.004248260236284189
3e4ad1a285d23e7f63905e397c0768d4	FD212	84	0.006794467362290706
3e4ad1a285d23e7f63905e397c0768d4	FD213	59	0.0021514002333722286
3e4ad1a285d23e7f63905e397c0768d4	FD228	28	0.0014952472498130942
3e4ad1a285d23e7f63905e397c0768d4	FD229	114	0.005927312431757916
3e4ad1a285d23e7f63905e397c0768d4	FD568	120	0.009060706735125339
3e4ad1a285d23e7f63905e397c0768d4	FD571	32	0.0024255286894565298
3e59a011c72e03814619b072a3689810	198	6	2.079650618696059e-4
3e59a011c72e03814619b072a3689810	200	21	6.440137389597645e-4
3e59a011c72e03814619b072a3689810	201	8	1.6079755587715066e-4
3e59a011c72e03814619b072a3689810	202	10	6.11695620259359e-4
3e59a011c72e03814619b072a3689810	571	14	5.02837439839092e-4
3e59a011c72e03814619b072a3689810	577	4	3.611086034124763e-4
3e59a011c72e03814619b072a3689810	FD198	2	6.438320885912955e-5
3e59a011c72e03814619b072a3689810	FD200	14	8.075214858395339e-4
3e59a011c72e03814619b072a3689810	FD202	7	2.8321734908561257e-4
3e59a011c72e03814619b072a3689810	FD229	5	2.599698434981542e-4
3e59a011c72e03814619b072a3689810	FD566	36	0.0014120415767797608
3e59a011c72e03814619b072a3689810	FD571	27	0.002046539831728947
3e85a9cdd9e032b82c850a8a6a792e05	201	105	0.0021104679208876027
3e85a9cdd9e032b82c850a8a6a792e05	568	104	0.0031368763950051274
3e85a9cdd9e032b82c850a8a6a792e05	FD528	92	0.005713930811750823
3e85a9cdd9e032b82c850a8a6a792e05	FD568	71	0.005360918151615826
3ed6efff2bd4748a7eaa0d0a51c2b291	200	114	0.0034960745829244358
3ed6efff2bd4748a7eaa0d0a51c2b291	202	16	9.787129924149743e-4
3ed6efff2bd4748a7eaa0d0a51c2b291	228	19	0.0019581572709471296
3ed6efff2bd4748a7eaa0d0a51c2b291	518	42	0.007646095030038231
3ed6efff2bd4748a7eaa0d0a51c2b291	519	50	6.764618340233244e-4
3ed6efff2bd4748a7eaa0d0a51c2b291	528	18	0.0014097744360902255
3ed6efff2bd4748a7eaa0d0a51c2b291	541	57	0.0016530363668000696
3ed6efff2bd4748a7eaa0d0a51c2b291	571	106	0.0038071977587816968
3ed6efff2bd4748a7eaa0d0a51c2b291	FD198	15	4.8287406644347155e-4
3ed6efff2bd4748a7eaa0d0a51c2b291	FD200	31	0.0017880832900732538
3ed6efff2bd4748a7eaa0d0a51c2b291	FD202	19	7.687328046609484e-4
3ed6efff2bd4748a7eaa0d0a51c2b291	FD518	112	0.00802694760983301
3ed6efff2bd4748a7eaa0d0a51c2b291	FD519	46	0.001030212089314909
3ed6efff2bd4748a7eaa0d0a51c2b291	FD529	32	0.00205774548260562
3ed6efff2bd4748a7eaa0d0a51c2b291	FD541	46	0.0017989831834180682
3ed6efff2bd4748a7eaa0d0a51c2b291	FD571	36	0.0027287197756385964
3f493b9350d9f9ac20c0aab7db2cdfe3	198	4	1.3864337457973727e-4
3f493b9350d9f9ac20c0aab7db2cdfe3	FD198	4	1.287664177182591e-4
3f6b80dd28559e97b486caf45850c4f6	514	17	0.002011834319526627
3f6b80dd28559e97b486caf45850c4f6	518	144	0.026215182960131075
3f6b80dd28559e97b486caf45850c4f6	541	161	0.004669102720259845
3f6b80dd28559e97b486caf45850c4f6	FD518	234	0.01677058697054397
3f6b80dd28559e97b486caf45850c4f6	FD519	36	8.062529394638418e-4
3f6b80dd28559e97b486caf45850c4f6	FD541	69	0.002698474775127102
3f7f9ed1982bd38e6a2f6c6577e3b89b	228	9	9.275481809749562e-4
3f7f9ed1982bd38e6a2f6c6577e3b89b	514	6	7.100591715976331e-4
3f7f9ed1982bd38e6a2f6c6577e3b89b	541	84	0.00243605359317905
3f7f9ed1982bd38e6a2f6c6577e3b89b	FD228	9	4.806151874399231e-4
3f7f9ed1982bd38e6a2f6c6577e3b89b	FD514	3	2.2138587558113792e-4
3f7f9ed1982bd38e6a2f6c6577e3b89b	FD519	3	6.718774495532015e-5
3f7f9ed1982bd38e6a2f6c6577e3b89b	FD541	59	0.002307391474384044
3fabfb8d4ce814a90cd9971afb4773e1	541	4	1.1600255205614524e-4
3fcc9af1b14e191684f6a628701b5ffc	FD541	20	7.821666014861165e-4
3fd82a0ca90ec983bfea0fc5d59a1c42	FD229	2	1.0398793739926168e-4
3fe1dbd62cfe58b6aad7af8542a7575f	FD202	3	1.2137886389383395e-4
3fed0e2d682b6f8ff2860447d499d672	FD538	2	1.729804532087874e-4
3ff249d8aecbf135fd951c896d690d4d	FD528	7	4.3475560524191046e-4
3ffee9526380a4b9e7870899ce04f80b	518	13	0.0023666484616785
4007391b43191315b0f830ffd01d6f42	200	93	0.002852060843964671
4007391b43191315b0f830ffd01d6f42	201	68	0.0013667792249557806
4007391b43191315b0f830ffd01d6f42	202	16	9.787129924149743e-4
4007391b43191315b0f830ffd01d6f42	229	3	2.1717098595627624e-4
4007391b43191315b0f830ffd01d6f42	528	37	0.0028978696741854635
4007391b43191315b0f830ffd01d6f42	529	17	0.002532022639261245
4007391b43191315b0f830ffd01d6f42	560	12	0.0016253555465258025
4007391b43191315b0f830ffd01d6f42	566	27	0.001559882142238142
4007391b43191315b0f830ffd01d6f42	568	14	4.222718224045364e-4
4007391b43191315b0f830ffd01d6f42	571	7	2.51418719919546e-4
4007391b43191315b0f830ffd01d6f42	FD198	27	8.691733195982488e-4
4007391b43191315b0f830ffd01d6f42	FD201	8	5.247622171203674e-4
4007391b43191315b0f830ffd01d6f42	FD202	3	1.2137886389383395e-4
4007391b43191315b0f830ffd01d6f42	FD213	10	3.646441073512252e-4
4007391b43191315b0f830ffd01d6f42	FD514	3	2.2138587558113792e-4
4007391b43191315b0f830ffd01d6f42	FD519	18	4.031264697319209e-4
4007391b43191315b0f830ffd01d6f42	FD528	71	0.004409663996025092
4007391b43191315b0f830ffd01d6f42	FD529	6	3.8582727798855377e-4
4007391b43191315b0f830ffd01d6f42	FD538	5	4.3245113302196853e-4
4007391b43191315b0f830ffd01d6f42	FD541	2	7.821666014861165e-5
4007391b43191315b0f830ffd01d6f42	FD566	23	9.02137674053736e-4
4007391b43191315b0f830ffd01d6f42	FD571	7	5.305844008186159e-4
4007391b43191315b0f830ffd01d6f42	FD577	3	1.5819447373971736e-4
401df24a7dfbcc16ca84b0cf33567839	200	15	4.6000981354268894e-4
401df24a7dfbcc16ca84b0cf33567839	529	18	0.002680965147453083
401df24a7dfbcc16ca84b0cf33567839	538	70	0.005863137616215763
401df24a7dfbcc16ca84b0cf33567839	FD538	60	0.005189413596263622
4038938245a043bf2e5da127c038813f	568	2	6.032454605779092e-5
405acd620fbc54c4fa9cb64de8418196	198	216	0.007486742227305812
405acd620fbc54c4fa9cb64de8418196	200	167	0.00512144259077527
405acd620fbc54c4fa9cb64de8418196	201	61	0.0012260813635632738
405acd620fbc54c4fa9cb64de8418196	202	7	4.281869341815513e-4
405acd620fbc54c4fa9cb64de8418196	213	7	4.123468426013195e-4
405acd620fbc54c4fa9cb64de8418196	514	12	0.0014201183431952662
405acd620fbc54c4fa9cb64de8418196	518	9	0.0016384489350081922
405acd620fbc54c4fa9cb64de8418196	519	5	6.764618340233245e-5
405acd620fbc54c4fa9cb64de8418196	528	19	0.001488095238095238
405acd620fbc54c4fa9cb64de8418196	538	26	0.0021777368288801407
405acd620fbc54c4fa9cb64de8418196	541	46	0.0013340293486456703
405acd620fbc54c4fa9cb64de8418196	560	6	8.126777732629012e-4
405acd620fbc54c4fa9cb64de8418196	566	57	0.003293084522502744
405acd620fbc54c4fa9cb64de8418196	568	68	0.002051034565964891
405acd620fbc54c4fa9cb64de8418196	571	62	0.0022268515192874075
405acd620fbc54c4fa9cb64de8418196	577	33	0.0029791459781529296
405acd620fbc54c4fa9cb64de8418196	FD198	151	0.00486093226886428
405acd620fbc54c4fa9cb64de8418196	FD200	106	0.0061140912499279
405acd620fbc54c4fa9cb64de8418196	FD213	13	4.7403733955659277e-4
405acd620fbc54c4fa9cb64de8418196	FD514	6	4.4277175116227583e-4
405acd620fbc54c4fa9cb64de8418196	FD518	16	0.0011467068014047158
405acd620fbc54c4fa9cb64de8418196	FD519	7	1.5677140489574702e-4
405acd620fbc54c4fa9cb64de8418196	FD528	23	0.0014284827029377057
405acd620fbc54c4fa9cb64de8418196	FD529	8	5.14436370651405e-4
405acd620fbc54c4fa9cb64de8418196	FD538	6	5.189413596263622e-4
405acd620fbc54c4fa9cb64de8418196	FD566	202	0.007923122180819768
405acd620fbc54c4fa9cb64de8418196	FD568	15	0.0011325883418906674
405acd620fbc54c4fa9cb64de8418196	FD571	26	0.0019707420601834304
405acd620fbc54c4fa9cb64de8418196	FD577	42	0.002214722632356043
40b57679ce3282924c62bcca1d02f796	213	2	1.17813383600377e-4
40b57679ce3282924c62bcca1d02f796	571	3	1.0775087996551971e-4
40b57679ce3282924c62bcca1d02f796	FD213	2	7.292882147024503e-5
40b5d4ae89aabda97630dda2ffe19473	201	9	1.808972503617945e-4
40c035143530211252d8668566f69839	FD518	326	0.023364151078621085
40cf7e6033ca9f200b779fee036305fd	529	4	5.957700327673518e-4
40cf7e6033ca9f200b779fee036305fd	566	5	2.888670633774337e-4
40cf7e6033ca9f200b779fee036305fd	568	4	1.2064909211558183e-4
40cf7e6033ca9f200b779fee036305fd	571	6	2.1550175993103942e-4
40cf7e6033ca9f200b779fee036305fd	FD528	2	1.242158872119744e-4
40cf7e6033ca9f200b779fee036305fd	FD571	6	4.547866292730994e-4
40f71bf2dc1dd344b05a7f1e82743fb2	FD229	3	1.5598190609889253e-4
412ff92d4304e4472fb78a2554edede4	198	66	0.002287615680565665
412ff92d4304e4472fb78a2554edede4	200	84	0.002576054955839058
412ff92d4304e4472fb78a2554edede4	201	33	6.632899179932465e-4
412ff92d4304e4472fb78a2554edede4	213	9	5.301602262016965e-4
412ff92d4304e4472fb78a2554edede4	529	11	0.0016383675901102174
412ff92d4304e4472fb78a2554edede4	568	45	0.0013573022863002957
412ff92d4304e4472fb78a2554edede4	577	4	3.611086034124763e-4
412ff92d4304e4472fb78a2554edede4	FD198	53	0.0017061550347669328
412ff92d4304e4472fb78a2554edede4	FD200	16	9.228816981023245e-4
412ff92d4304e4472fb78a2554edede4	FD213	35	0.0012762543757292883
412ff92d4304e4472fb78a2554edede4	FD528	6	3.726476616359232e-4
412ff92d4304e4472fb78a2554edede4	FD529	18	0.0011574818339656614
412ff92d4304e4472fb78a2554edede4	FD568	6	4.53035336756267e-4
412ff92d4304e4472fb78a2554edede4	FD577	4	2.109259649862898e-4
41442261c658092c539f308a98c6966c	518	30	0.005461496450027308
4157ec4502bc66f23f19d75659dcf5f1	198	13	4.505909673841461e-4
4157ec4502bc66f23f19d75659dcf5f1	200	3	9.200196270853778e-5
4157ec4502bc66f23f19d75659dcf5f1	202	23	0.0014068999265965255
4157ec4502bc66f23f19d75659dcf5f1	568	73	0.0022018459311093684
4157ec4502bc66f23f19d75659dcf5f1	571	9	3.2325263989655914e-4
4157ec4502bc66f23f19d75659dcf5f1	FD198	59	0.0018993046613443214
4157ec4502bc66f23f19d75659dcf5f1	FD571	13	9.853710300917152e-4
415985ecb032ef250e9db857a2c43b96	FD200	5	2.884005306569764e-4
421324b845763bd97fca46511664ed50	518	28	0.005097396686692153
421324b845763bd97fca46511664ed50	519	151	0.0020429147387504396
421324b845763bd97fca46511664ed50	538	27	0.0022614959376832233
421324b845763bd97fca46511664ed50	FD229	22	0.0011438673113918784
421324b845763bd97fca46511664ed50	FD518	74	0.005303518956496811
421324b845763bd97fca46511664ed50	FD519	149	0.0033369913327809006
421324b845763bd97fca46511664ed50	FD538	22	0.0019027849852966616
423728d7f2513e0eaa7b7a87b6813524	202	23	0.0014068999265965255
426c48a8157cf1c183bf9c4efcb40c8b	571	3	1.0775087996551971e-4
429b6048263deb9317f7c27a461f29a7	198	177	0.006134969325153374
429b6048263deb9317f7c27a461f29a7	200	221	0.00677747791952895
429b6048263deb9317f7c27a461f29a7	201	315	0.006331403762662807
429b6048263deb9317f7c27a461f29a7	202	61	0.0037313432835820895
429b6048263deb9317f7c27a461f29a7	212	18	6.933210076265311e-4
429b6048263deb9317f7c27a461f29a7	213	55	0.0032398680490103677
429b6048263deb9317f7c27a461f29a7	228	22	0.0022673399979387817
429b6048263deb9317f7c27a461f29a7	514	27	0.003195266272189349
429b6048263deb9317f7c27a461f29a7	518	11	0.002002548698343346
429b6048263deb9317f7c27a461f29a7	519	34	4.599940471358606e-4
429b6048263deb9317f7c27a461f29a7	528	143	0.011199874686716791
429b6048263deb9317f7c27a461f29a7	529	67	0.009979148048853142
429b6048263deb9317f7c27a461f29a7	538	52	0.0043554736577602815
429b6048263deb9317f7c27a461f29a7	541	42	0.001218026796589525
429b6048263deb9317f7c27a461f29a7	560	67	0.00907490180143573
429b6048263deb9317f7c27a461f29a7	566	247	0.014270032930845226
429b6048263deb9317f7c27a461f29a7	568	39	0.001176328648126923
429b6048263deb9317f7c27a461f29a7	571	32	0.0011493427196322104
429b6048263deb9317f7c27a461f29a7	577	25	0.002256928771327977
429b6048263deb9317f7c27a461f29a7	FD198	136	0.004378058202420809
429b6048263deb9317f7c27a461f29a7	FD200	56	0.0032300859433581357
429b6048263deb9317f7c27a461f29a7	FD201	8	5.247622171203674e-4
429b6048263deb9317f7c27a461f29a7	FD202	20	8.091924259588931e-4
429b6048263deb9317f7c27a461f29a7	FD212	14	0.001132411227048451
429b6048263deb9317f7c27a461f29a7	FD213	71	0.002588973162193699
429b6048263deb9317f7c27a461f29a7	FD228	13	6.942219374132222e-4
429b6048263deb9317f7c27a461f29a7	FD514	19	0.0014021105453472069
429b6048263deb9317f7c27a461f29a7	FD518	23	0.001648391027019279
429b6048263deb9317f7c27a461f29a7	FD519	31	6.942733645383082e-4
429b6048263deb9317f7c27a461f29a7	FD528	141	0.008757220048444196
429b6048263deb9317f7c27a461f29a7	FD529	50	0.0032152273165712815
429b6048263deb9317f7c27a461f29a7	FD538	35	0.0030271579311537795
429b6048263deb9317f7c27a461f29a7	FD541	19	7.430582714118107e-4
429b6048263deb9317f7c27a461f29a7	FD560	21	0.0026325686348251222
429b6048263deb9317f7c27a461f29a7	FD566	116	0.004549911747401451
429b6048263deb9317f7c27a461f29a7	FD568	9	6.795530051344004e-4
429b6048263deb9317f7c27a461f29a7	FD577	26	0.0013710187724108838
42a782f7f2a14c00c28fa3c735f3f985	FD514	6	4.4277175116227583e-4
42a782f7f2a14c00c28fa3c735f3f985	FD538	7	6.054315862307559e-4
42b28f3a062c4e346cc85984389adee1	541	55	0.001595035090771997
42b28f3a062c4e346cc85984389adee1	FD541	24	9.385999217833399e-4
42b6ca70064a41e70238d4293d459d10	FD229	4	2.0797587479852336e-4
42b6ca70064a41e70238d4293d459d10	FD518	3	2.1500752526338422e-4
42c2968a2ec42976ee851086bc91ecfb	202	25	0.0015292390506483973
