asv	sample	count	relab
010ed335fb48d4dbc5903cabedb35bb9	FD577	320	0.0039257060136909
0140184280184a14134e2b58796032a6	FD566	12	1.068613918696291e-4
018770835b4dd064ac19da5b337d25d1	198	94	9.708236509166021e-4
018770835b4dd064ac19da5b337d25d1	200	405	0.003472668810289389
018770835b4dd064ac19da5b337d25d1	201	247	0.001448654862377788
018770835b4dd064ac19da5b337d25d1	202	39	5.096573534408406e-4
018770835b4dd064ac19da5b337d25d1	212	17	1.755744900593855e-4
018770835b4dd064ac19da5b337d25d1	213	32	3.993111882003544e-4
018770835b4dd064ac19da5b337d25d1	228	37	7.600813492471086e-4
018770835b4dd064ac19da5b337d25d1	514	55	8.154671885656674e-4
018770835b4dd064ac19da5b337d25d1	518	15	3.193391807885549e-4
018770835b4dd064ac19da5b337d25d1	519	5	4.837320898193745e-5
018770835b4dd064ac19da5b337d25d1	529	90	0.001658649859014762
018770835b4dd064ac19da5b337d25d1	538	80	8.466056405100799e-4
018770835b4dd064ac19da5b337d25d1	541	65	3.543991843366465e-4
018770835b4dd064ac19da5b337d25d1	560	47	0.0011952292551433003
018770835b4dd064ac19da5b337d25d1	566	67	0.0010754586750991188
018770835b4dd064ac19da5b337d25d1	568	89	5.20318739074768e-4
018770835b4dd064ac19da5b337d25d1	571	171	0.0012941799742677666
018770835b4dd064ac19da5b337d25d1	577	31	6.403106539430743e-4
018770835b4dd064ac19da5b337d25d1	FD198	260	0.0022617545996259404
018770835b4dd064ac19da5b337d25d1	FD200	264	0.003077389348036416
018770835b4dd064ac19da5b337d25d1	FD201	51	0.0010734582193222479
018770835b4dd064ac19da5b337d25d1	FD202	30	3.0725427339485246e-4
018770835b4dd064ac19da5b337d25d1	FD212	11	1.9630938358853554e-4
018770835b4dd064ac19da5b337d25d1	FD213	63	5.445304937076477e-4
018770835b4dd064ac19da5b337d25d1	FD228	34	4.7171120175365576e-4
018770835b4dd064ac19da5b337d25d1	FD514	47	3.9967685700922656e-4
018770835b4dd064ac19da5b337d25d1	FD518	43	5.51183120978286e-4
018770835b4dd064ac19da5b337d25d1	FD529	116	0.0015764082353740571
018770835b4dd064ac19da5b337d25d1	FD538	149	0.0018217385988507152
018770835b4dd064ac19da5b337d25d1	FD541	58	4.1073287491767636e-4
018770835b4dd064ac19da5b337d25d1	FD560	21	3.657453367469565e-4
018770835b4dd064ac19da5b337d25d1	FD566	187	0.0016652566899683868
018770835b4dd064ac19da5b337d25d1	FD568	41	5.007694750470235e-4
018770835b4dd064ac19da5b337d25d1	FD571	83	0.0010701944401464748
018770835b4dd064ac19da5b337d25d1	FD577	35	4.2937409524744215e-4
01d598f1b1dd557b1fe918137d03698f	198	26	2.6852569067906015e-4
01d598f1b1dd557b1fe918137d03698f	200	7	6.002143622722401e-5
01d598f1b1dd557b1fe918137d03698f	201	329	0.0019295848166894424
01d598f1b1dd557b1fe918137d03698f	202	204	0.0026659000026136273
01d598f1b1dd557b1fe918137d03698f	212	85	8.778724502969275e-4
01d598f1b1dd557b1fe918137d03698f	213	107	0.001335196785544935
01d598f1b1dd557b1fe918137d03698f	228	41	8.422523059224717e-4
01d598f1b1dd557b1fe918137d03698f	529	4	7.37177715117672e-5
01d598f1b1dd557b1fe918137d03698f	566	283	0.004542609030642546
01d598f1b1dd557b1fe918137d03698f	568	373	0.00218066168174032
01d598f1b1dd557b1fe918137d03698f	571	1613	0.01220767426019829
01d598f1b1dd557b1fe918137d03698f	577	117	0.002416656339075474
01d598f1b1dd557b1fe918137d03698f	FD198	10	8.699056152407464e-5
01d598f1b1dd557b1fe918137d03698f	FD201	14	2.946748053041465e-4
01d598f1b1dd557b1fe918137d03698f	FD202	116	0.0011880498571267628
01d598f1b1dd557b1fe918137d03698f	FD212	34	6.067744583645643e-4
01d598f1b1dd557b1fe918137d03698f	FD213	157	0.0013570045636841378
01d598f1b1dd557b1fe918137d03698f	FD228	48	6.659452260051611e-4
01d598f1b1dd557b1fe918137d03698f	FD529	1	1.3589726167017735e-5
01d598f1b1dd557b1fe918137d03698f	FD566	633	0.005636938421122935
01d598f1b1dd557b1fe918137d03698f	FD568	59	7.206194884823021e-4
01d598f1b1dd557b1fe918137d03698f	FD571	145	0.0018696167930269741
01d598f1b1dd557b1fe918137d03698f	FD577	71	8.710160217876684e-4
01f75bceadf3fe6d9336364b9674894a	518	21	4.4707485310397683e-4
01f75bceadf3fe6d9336364b9674894a	566	14	2.247227082296666e-4
01f75bceadf3fe6d9336364b9674894a	568	8	4.67702237370578e-5
01f75bceadf3fe6d9336364b9674894a	571	14	1.0595625520320896e-4
01f75bceadf3fe6d9336364b9674894a	FD518	77	9.87002332914605e-4
01f75bceadf3fe6d9336364b9674894a	FD528	12	9.656781877439343e-5
01f75bceadf3fe6d9336364b9674894a	FD566	26	2.3153301571752973e-4
01faa904260ce8d4d0bf93d3902e328e	213	6	7.487084778756645e-5
01faa904260ce8d4d0bf93d3902e328e	528	21	1.8615535994468527e-4
01faa904260ce8d4d0bf93d3902e328e	529	13	2.395827574132434e-4
01faa904260ce8d4d0bf93d3902e328e	568	2	1.169255593426445e-5
01faa904260ce8d4d0bf93d3902e328e	FD529	5	6.794863083508867e-5
01faa904260ce8d4d0bf93d3902e328e	FD566	7	6.23358119239503e-5
01faa904260ce8d4d0bf93d3902e328e	FD571	11	1.4183299809170148e-4
01feed1ff22425510339865c557fb28c	571	11	8.32513433739499e-5
0211335d3d92c86c41fbfa6d56e22b23	566	9	1.4446459814764282e-4
02250cdea5fd4b3f08506421a0b358e3	200	3	2.572347266881029e-5
02250cdea5fd4b3f08506421a0b358e3	FD198	235	0.002044278195815754
02bb807a993e919c13832ebf1f1969c3	FD566	5	4.452557994567879e-5
0308b5e1ebed55f367471e486220f343	FD519	18	2.3998400106659557e-4
030feed23a1266cf74e27eff5aefa356	212	100	0.0010327911179963851
030feed23a1266cf74e27eff5aefa356	229	9	1.7575378847055147e-4
030feed23a1266cf74e27eff5aefa356	FD213	33	2.852302586087678e-4
030feed23a1266cf74e27eff5aefa356	FD560	38	6.618248950659212e-4
031eeca4a3df45d99e8a1d385cd42983	568	15	8.769416950698338e-5
031eeca4a3df45d99e8a1d385cd42983	FD519	2	2.6664889007399506e-5
033edf3a178eeb45f9cd036f033a8378	198	93	9.604957397366383e-4
033edf3a178eeb45f9cd036f033a8378	200	120	0.0010289389067524115
033edf3a178eeb45f9cd036f033a8378	201	371	0.0021759147932880946
033edf3a178eeb45f9cd036f033a8378	202	40	5.227254907085544e-4
033edf3a178eeb45f9cd036f033a8378	212	129	0.0013323005422153369
033edf3a178eeb45f9cd036f033a8378	213	136	0.0016970725498515061
033edf3a178eeb45f9cd036f033a8378	228	93	0.001910474742702192
033edf3a178eeb45f9cd036f033a8378	229	163	0.0031830963911888767
033edf3a178eeb45f9cd036f033a8378	528	36	3.19123474190889e-4
033edf3a178eeb45f9cd036f033a8378	529	33	6.081716149720794e-4
033edf3a178eeb45f9cd036f033a8378	560	39	9.917859776721002e-4
033edf3a178eeb45f9cd036f033a8378	566	220	0.0035313568436090466
033edf3a178eeb45f9cd036f033a8378	568	157	9.178656408397593e-4
033edf3a178eeb45f9cd036f033a8378	577	366	0.007559796753005329
033edf3a178eeb45f9cd036f033a8378	FD198	121	0.001052585794441303
033edf3a178eeb45f9cd036f033a8378	FD200	49	5.711821138400923e-4
033edf3a178eeb45f9cd036f033a8378	FD201	66	0.001389181225005262
033edf3a178eeb45f9cd036f033a8378	FD202	41	4.199141736396317e-4
033edf3a178eeb45f9cd036f033a8378	FD212	54	9.637006103437199e-4
033edf3a178eeb45f9cd036f033a8378	FD213	90	7.779007052966394e-4
033edf3a178eeb45f9cd036f033a8378	FD228	34	4.7171120175365576e-4
033edf3a178eeb45f9cd036f033a8378	FD229	180	0.002209429353496422
033edf3a178eeb45f9cd036f033a8378	FD529	20	2.717945233403547e-4
